#index,class_name,parent_name,size_param,size_decoded,id_hex,attr,alloc_idx,this_addr,parent_addr,vptr
4254,uEm015821Base,(root),8672,8672,0x77f93463,0,0,0x021c3354,0x021c4df4,0x01ae28a8
4255,uEm015821,uEm015821Base,8704,8704,0x61c6f20c,0,0,0x021c3374,0x021c3354,0x01ae28a8
4256,uEm015826,uEm015821Base,8688,8688,0x7fa267af,0,0,0x021c3394,0x021c3354,0x01ae28a8
4257,uEm015831,(root),8624,8624,0x78ddc34d,0,0,0x021c33b8,0x021c4df4,0x01ae28a8
4258,uEm015835,uEm015831,8624,8624,0x7fb00754,0,0,0x021c33d8,0x021c33b8,0x01ae28a8
4259,cEm015831ActModeChange,cEmActMotPlay,64,64,0x23690051,0,0,0x021c33f8,0x021822e4,0x01ae28a8
4260,uEm015850,(root),8624,8624,0x5980545d,0,0,0x021c341c,0x021c4df4,0x01ae28a8
4261,uEm015850Trinity,uEm015850,8640,8640,0x4480f5b0,0,0,0x021c343c,0x021c341c,0x01ae28a8
4262,uEm015860,(root),8640,8640,0x72ad079e,0,0,0x021c346c,0x021c4df4,0x01ae28a8
4263,cEm015860Summon,cEmActAtkSpellShoot,64,64,0x0091df84,0,0,0x021c348c,0x02180a84,0x01ae28a8
4264,cEm015860ForceUpperEnchant,cEmActAtkNear,64,64,0x032d7cb0,0,0,0x021c34ac,0x02180924,0x01ae28a8
4265,uEm015861,(root),8672,8672,0x05aa3708,0,0,0x021c34d4,0x021c4df4,0x01ae28a8
4266,uEm015862,(root),8672,8672,0x1ca366b2,0,0,0x021c34f8,0x021c4df4,0x01ae28a8
4267,uEm015863,(root),8848,8848,0x6ba45624,0,0,0x021c352c,0x021c4df4,0x01ae28a8
4268,cEm015863ActCatchStart,cEmActCatchStart,80,80,0x32e4cf53,0,0,0x021c354c,0x02180e28,0x01ae28a8
4269,cEm015863ActCatchWait,cEmActCatchWait,80,80,0x6df1a23c,0,0,0x021c356c,0x02180e48,0x01ae28a8
4270,cEm015863ActCatchSuccess,cEmActCatchSuccess,64,64,0x138e1099,0,0,0x021c358c,0x02180e68,0x01ae28a8
4271,cEm015863ActCatchLoop,cEmActCatchLoop,96,96,0x31403c37,0,0,0x021c35ac,0x02180e88,0x01ae28a8
4272,cEm015863ActCatchAttack,cEmActCatchAttack,64,64,0x1a8ac1d3,0,0,0x021c35cc,0x02180ea8,0x01ae28a8
4273,cEm015863ActCatchFailed,cEmActCatchFailed,64,64,0x43c14f9f,0,0,0x021c35ec,0x02180ec8,0x01ae28a8
4274,cEm015863ActCatchRelease,cEmActCatchRelease,64,64,0x62c9cc36,0,0,0x021c360c,0x02180ee8,0x01ae28a8
4275,cEm015863ActCatchCancel,cEmActCatchCancel,64,64,0x0b5c299a,0,0,0x021c362c,0x02180f08,0x01ae28a8
4276,cEm015863ActThrowPlayer,cEmActCatchCancel,64,64,0x0ba8eced,0,0,0x021c364c,0x02180f08,0x01ae28a8
4277,cEmAct015863AtkSummonSet,cEmActAttackBase,80,80,0x7840a646,0,0,0x021c366c,0x02182344,0x01ae28a8
4278,cEmAct015863AtkQuestLinkAction,cEmActAttackBase,80,80,0x5137a754,0,0,0x021c368c,0x02182344,0x01ae28a8
4279,cEmAct015863BackChantStart,cEmActAttackBase,64,64,0x1cbc8dad,0,0,0x021c36ac,0x02182344,0x01ae28a8
4280,cEmAct015863Warp,cEmActAttackBase,80,80,0x51c35adb,0,0,0x021c36cc,0x02182344,0x01ae28a8
4281,cEmAct015863WarpEnd,cEmActAttackBase,80,80,0x04155097,0,0,0x021c36ec,0x02182344,0x01ae28a8
4282,cEmAct015863WeakStart,cEmActAttackBase,80,80,0x72a88aae,0,0,0x021c370c,0x02182344,0x01ae28a8
4283,cEmAct015863BerserkerCall,cEmActAttackBase,64,64,0x50d9d780,0,0,0x021c372c,0x02182344,0x01ae28a8
4284,uEm071250,(root),8656,8656,0x5435b37c,0,0,0x021c374c,0x021c4df4,0x01ae28a8
4285,cEmAct071250LongitudinalSlash,cEmActAttackBase,80,80,0x70a96dc3,0,0,0x021c376c,0x02182344,0x01ae28a8
4286,cEmAct071250Cleave,cEmActAttackBase,80,80,0x5625e1de,0,0,0x021c378c,0x02182344,0x01ae28a8
4287,cEmAct071250Wait,cEmActAttackBase,80,80,0x6d8c7518,0,0,0x021c37ac,0x02182344,0x01ae28a8
4288,uEm015870,(root),8608,8608,0x6bb636df,0,0,0x021c37d0,0x021c4df4,0x01ae28a8
4289,uEm015921,(root),8608,8608,0x6004983b,0,0,0x021c37f4,0x021c4dac,0x01ae28a8
4290,uEm020601,(root),8608,8608,0x29103766,0,0,0x021c3818,0x021c4dac,0x01ae28a8
4291,uEm020600Base,(root),9056,9056,0x2603f524,0,0,0x021c384c,0x021c4dac,0x01ae28a8
4292,uEm020602,uEm020600Base,9152,9152,0x301966dc,0,0,0x021c386c,0x021c384c,0x01ae28a8
4293,uEm071311,uEm020600Base,9056,9056,0x469c2cd9,0,0,0x021c388c,0x021c384c,0x01ae28a8
4294,cEm020602HideWaitAir,cEmActBase,64,64,0x4ec338b3,0,0,0x021c38ac,0x021822a4,0x01ae28a8
4295,cEm020602ActWarpAndSummonAvatarStart,cEmActBase,64,64,0x67a406c4,0,0,0x021c38cc,0x021822a4,0x01ae28a8
4296,cEm020602ActWarpAndSummonAvatarSet,cEm020602HideWaitAir,80,80,0x79a6dfd8,0,0,0x021c38ec,0x021c38ac,0x01ae28a8
4297,cEm020602AvatarActWarpToSummonedPos,cEm020602HideWaitAir,80,80,0x58d37d87,0,0,0x021c390c,0x021c38ac,0x01ae28a8
4298,cEm020602SelfReinforcement,cEmActAttackBase,64,64,0x3e79f0bd,0,0,0x021c392c,0x02182344,0x01ae28a8
4299,cEm020602AvatarActEscape,cEmActNormalBase,64,64,0x735763fd,0,0,0x021c394c,0x021822c4,0x01ae28a8
4300,cEm020602DeathArmStart,cEmActAttackBase,64,64,0x64cd3722,0,0,0x021c396c,0x02182344,0x01ae28a8
4301,cEm020602AvatarDeath,cEmActDeadDirect,128,128,0x3ceb403d,0,0,0x021c398c,0x021815cc,0x01ae28a8
4302,cEm020602ActAtkDeltaSpellStart,cEmActAtkSpellStart,64,64,0x768e9bf6,0,0,0x021c39ac,0x02180a64,0x01ae28a8
4303,uEm020700,(root),8672,8672,0x5fd56dc7,0,0,0x021c39e0,0x021c4df4,0x01ae28a8
4304,uEm020702,uEm020700,8720,8720,0x31db0ceb,0,0,0x021c3a00,0x021c39e0,0x01ae28a8
4305,cEm020700ActWepModeChange,cEmActNormalBase,64,64,0x25f94ba3,0,0,0x021c3a20,0x021822c4,0x01ae28a8
4306,cEm020700ActGuardWait,cEmActNormalBase,80,80,0x483321c0,0,0,0x021c3a40,0x021822c4,0x01ae28a8
4307,cEm020700ActGuardHit,cEmActNormalBase,64,64,0x3db2894f,0,0,0x021c3a60,0x021822c4,0x01ae28a8
4308,cEm020700ActGuardCounter,cEmActGuardCounter,64,64,0x64b6b956,0,0,0x021c3a80,0x02180b84,0x01ae28a8
4309,cEm020700ActIaiStance,cEmActAttackBase,80,80,0x29bce2cd,0,0,0x021c3aa0,0x02182344,0x01ae28a8
4310,cEm020700ActIaiReady,cEmActAttackBase,80,80,0x52049633,0,0,0x021c3ac0,0x02182344,0x01ae28a8
4311,cEm020700ActAtkIai,cEmActAttackBase,64,64,0x311c27db,0,0,0x021c3ae0,0x02182344,0x01ae28a8
4312,cEm020700ActBackStep,cEmActNormalBase,64,64,0x2dae3cf7,0,0,0x021c3b00,0x021822c4,0x01ae28a8
4313,cEm020700ActAtkNear,cEmActAtkNear,64,64,0x7d3c1d06,0,0,0x021c3b20,0x02180924,0x01ae28a8
4314,cEm020700ActWarpStart,cEmActWarpStart,64,64,0x0f4cd4e4,0,0,0x021c3b40,0x02181d60,0x01ae28a8
4315,cEm020700ActWarpEnd,cEmActWarpEnd,64,64,0x1c2cb2c5,0,0,0x021c3b60,0x02181d80,0x01ae28a8
4316,cEm020700ActPosWarpEnd,cEmActWarpEnd,64,64,0x3e4762a1,0,0,0x021c3b80,0x02181d80,0x01ae28a8
4317,cEm020700ActWalk,cEmActNormalBase,64,64,0x5bedfc5c,0,0,0x021c3ba0,0x021822c4,0x01ae28a8
4318,cEm020700ActCatchRelease,cEmActCatchRelease,64,64,0x0b69abd4,0,0,0x021c3bc0,0x02180ee8,0x01ae28a8
4319,cEm020700ActAtkSpellStart,cEmActAtkSpellStart,64,64,0x29c8b10c,0,0,0x021c3be0,0x02180a64,0x01ae28a8
4320,cEm020700ActNmlWait,cEmActNmlWait,64,64,0x162f7d58,0,0,0x021c3c00,0x021819e0,0x01ae28a8
4321,cEm020700ActTraceMove,cEmActNmlTraceMove,96,96,0x30811a7e,0,0,0x021c3c20,0x02181a20,0x01ae28a8
4322,cEm020700ActNmlMoveStop,cEmActNmlMoveStop,80,80,0x7384ec04,0,0,0x021c3c40,0x02181a40,0x01ae28a8
4323,cEm020702ActComboReady,cEmActWarpStart,80,80,0x3a7bb6bd,0,0,0x021c3c60,0x02181d60,0x01ae28a8
4324,cEm020702ActCombo,cEmActAttackBase,80,80,0x34c23363,0,0,0x021c3c80,0x02182344,0x01ae28a8
4325,cEm020702ActCatchStart,cEmActCatchStart,80,80,0x1dd3ac03,0,0,0x021c3ca0,0x02180e28,0x01ae28a8
4326,cEm050800ActExmAppear,cEmActNormalBase,80,80,0x42a29d12,0,0,0x021c3cc0,0x021822c4,0x01ae28a8
4327,cEm050800ActExmLeave,cEmActNormalBase,64,64,0x7434518b,0,0,0x021c3ce0,0x021822c4,0x01ae28a8
4328,cEm020702ActDragonSkill,cEmActNormalBase,80,80,0x2958648c,0,0,0x021c3d00,0x021822c4,0x01ae28a8
4329,cEm020702ActBarrierBreak,cEmActDamageBase,112,112,0x350e4687,0,0,0x021c3d20,0x02182364,0x01ae28a8
4330,cEm020702ActBladeShot,cEmActAtkShell,80,80,0x3f0a38ac,0,0,0x021c3d40,0x02180ae4,0x01ae28a8
4331,uShl020702BladeShot,(root),9360,9360,0x01113360,0,0,0x021c3d60,0x021cdd48,0x01ae28a8
4332,cShlParam020702BladeShot,(root),624,624,0x77ffef2f,0,0,0x021c3d80,0x021cdd68,0x01ae28a8
4333,uEm020803,(root),8672,8672,0x4d807b40,0,0,0x021c3db0,0x021c4dac,0x01ae28a8
4334,cEm020803RegenerateSet,cEmActRegenerateSet,64,64,0x2db7dab6,0,0,0x021c3dd0,0x02181d40,0x01ae28a8
4335,cEm020803ExDashWarpStart,cEmActWarpStart,96,96,0x071843d7,0,0,0x021c3df0,0x02181d60,0x01ae28a8
4336,cEm020803ExDashWarpEnd,cEmActWarpEndEx,96,96,0x35813d26,0,0,0x021c3e10,0x02181da0,0x01ae28a8
4337,cEm020803ExDashRestart,cEmActAttackBase,64,64,0x0aae4d75,0,0,0x021c3e30,0x02182344,0x01ae28a8
4338,cEm020803ExDashFirstWarpStart,cEmActWarpStart,96,96,0x42aa31ac,0,0,0x021c3e50,0x02181d60,0x01ae28a8
4339,cEm020803ExMeteorAppearLoop,cEmActNormalBase,80,80,0x61c975e2,0,0,0x021c3e70,0x021822c4,0x01ae28a8
4340,cEm020803ExFieldBreak,cEmActNormalBase,80,80,0x5ac3e6b3,0,0,0x021c3e90,0x021822c4,0x01ae28a8
4341,cEm020803ExFieldBreakEnd,cEmActNormalBase,64,64,0x0aa12b30,0,0,0x021c3eb0,0x021822c4,0x01ae28a8
4342,cEm020803HomePointWarpStart,cEmActWarpStart,64,64,0x1ed1f163,0,0,0x021c3ed0,0x02181d60,0x01ae28a8
4343,cEm020803HomePointWarpEnd,cEmActWarpEndEx,80,80,0x3bf1c001,0,0,0x021c3ef0,0x02181da0,0x01ae28a8
4344,uEm020804,(root),8672,8672,0x53e4eee3,0,0,0x021c3f20,0x021c4dac,0x01ae28a8
4345,cEm020804PreDown,cEmActDown,96,96,0x6b61bb33,0,0,0x021c3f40,0x0218150c,0x01ae28a8
4346,cEm020804ChanceDown,cEmActChanceDown,112,112,0x2acb8303,0,0,0x021c3f60,0x021814ec,0x01ae28a8
4347,cEm020804ExGetupPre,cEmActDamageBase,96,96,0x72e3cb29,0,0,0x021c3f80,0x02182364,0x01ae28a8
4348,cEm020804ExGetup,cEmActGetup,96,96,0x04d98c73,0,0,0x021c3fa0,0x0218154c,0x01ae28a8
4349,cEm020804ContinuousAction,cEmActBase,80,80,0x5c203d9a,0,0,0x021c3fc0,0x021822a4,0x01ae28a8
4350,cEm020804AtkBreath,cEmActBase,80,80,0x326cfd22,0,0,0x021c3fe0,0x021822a4,0x01ae28a8
4351,cEm020804AtkBreathEnd,cEmActAtkNear,80,80,0x192f8c7c,0,0,0x021c4000,0x02180924,0x01ae28a8
4352,cEm020804StartSummonHarpy,cEmActAtkNear,64,64,0x7fa986a6,0,0,0x021c4020,0x02180924,0x01ae28a8
4353,cEm020804TurnToBridge,cEmActNormalBase,80,80,0x4183640f,0,0,0x021c4040,0x021822c4,0x01ae28a8
4354,cEm020804ActionHideWait,cEmActNmlWait,64,64,0x1b48d5c0,0,0,0x021c4060,0x021819e0,0x01ae28a8
4355,uEm030106,(root),8624,8624,0x0f5b9df0,0,0,0x021c4080,0x021c4f58,0x01ae28a8
4356,uEm021004,(root),8672,8672,0x654bd83e,0,0,0x021c40b0,0x021c4e3c,0x01ae28a8
4357,uEm022000,(root),8640,8640,0x7093b3c9,0,0,0x021c40e0,0x021c4e3c,0x01ae28a8
4358,uEmOmSpiritDragon,(root),8624,8624,0x12ba15f6,0,0,0x021c4100,0x021c4f58,0x01ae28a8
4359,uEm030104,uEmOmSpiritDragon,8640,8640,0x6155fcdc,0,0,0x021c4120,0x021c4100,0x01ae28a8
4360,uEm030105,uEmOmSpiritDragon,8672,8672,0x1652cc4a,0,0,0x021c4140,0x021c4100,0x01ae28a8
4361,cStateEm022000Base,cState,16,16,0x4c0f0782,0,0,0x021c4160,0x02195e78,0x01ae28a8
4362,cStateEm022000FinDisp,cStateEm022000Base,16,16,0x36bcd244,0,0,0x021c4180,0x021c4160,0x01ae28a8
4363,uEm023000,(root),9312,9312,0x482fd4ac,0,0,0x021c41b4,0x021c4e3c,0x01ae28a8
4364,cEm023000ActSummonMeteorStart,cEmActAtkSpellStart,80,80,0x055a40f9,0,0,0x021c41d4,0x02180a64,0x01ae28a8
4365,cEm023000ActSummonMeteorShoot,cEmActAtkSpellShoot,64,64,0x6a67e9c8,0,0,0x021c41f4,0x02180a84,0x01ae28a8
4366,cEm023000ActSummonMeteorSet,cEmActAttackBase,64,64,0x2c316f77,0,0,0x021c4214,0x02182344,0x01ae28a8
4367,cEm023000ActFeignDeadMotPlay,cEmActDamageBase,96,96,0x47f3c183,0,0,0x021c4234,0x02182364,0x01ae28a8
4368,cEm023000ActMagmaRecover,cEmActNormalBase,80,80,0x50fbfc05,0,0,0x021c4254,0x021822c4,0x01ae28a8
4369,cEm023000ActMagmaRecoverEnd,cEmActNormalBase,64,64,0x535deb5d,0,0,0x021c4274,0x021822c4,0x01ae28a8
4370,cEm023000SeriousnessStart,cEmActAttackBase,64,64,0x57de0bc9,0,0,0x021c4294,0x02182344,0x01ae28a8
4371,cEm023000SeriousnessSet,cEmActAttackBase,64,64,0x66c5fab6,0,0,0x021c42b4,0x02182344,0x01ae28a8
4372,cEm023000ActPreFieldFlyMove,cEmActFlyMove,96,96,0x5b61b66d,0,0,0x021c42d4,0x021818b0,0x01ae28a8
4373,cEm023000ActPreFieldFlyTurn,cEmActMotPlay,64,64,0x147f9452,0,0,0x021c42f4,0x021822e4,0x01ae28a8
4374,cEm023000ActPreFieldBreath,cEmActFlyBase,192,192,0x03f8ba75,0,0,0x021c4314,0x02182324,0x01ae28a8
4375,cEm023000ActFieldBreath,cEmActAirAtkBreath,64,64,0x291c1778,0,0,0x021c4334,0x02180d24,0x01ae28a8
4376,cEmActEm023000FieldBreakJumpAtk,cEmActAttackBase,64,64,0x255a63ae,0,0,0x021c4354,0x02182344,0x01ae28a8
4377,cEm023000ActFieldBreakPre,cEmActAttackBase,80,80,0x66e6a267,0,0,0x021c4374,0x02182344,0x01ae28a8
4378,cEm023000ActFieldBreak,cEmActHoverBase,80,80,0x2db12671,0,0,0x021c4394,0x02182304,0x01ae28a8
4379,cEm023000ActGoToPhase2,cEmActNmlFall,64,64,0x71a00442,0,0,0x021c43b4,0x02181ac0,0x01ae28a8
4380,cEm023000ActAppear,cEmActNormalBase,64,64,0x31e4a2ac,0,0,0x021c43d4,0x021822c4,0x01ae28a8
4381,cEm023000ActAppearEnd,cEmActAppearEnd,64,64,0x2cc4f07c,0,0,0x021c43f4,0x02181c20,0x01ae28a8
4382,cEm023000ActMagmaOmSummonStart,cEmActAttackBase,64,64,0x3d3bbbb5,0,0,0x021c4414,0x02182344,0x01ae28a8
4383,cEm023000ActMagmaOmSummonSet,cEmActAttackBase,64,64,0x247f9759,0,0,0x021c4434,0x02182344,0x01ae28a8
4384,uEm023000::cEm023000EffectSeControl,(root),48,48,0x13f7ff59,0,0,0x021c4454,0x021e71e8,0x01ae28a8
4385,cEm023000ActPhase4SpOugiLoop,cEmActAttackBase,64,64,0x2c2fe300,0,0,0x021c4474,0x02182344,0x01ae28a8
4386,cEm023000ActPhase4SpOugiAttack,cEmActAttackBase,64,64,0x1ce1b3cd,0,0,0x021c4494,0x02182344,0x01ae28a8
4387,cEm023000ActCallRisingMagmaPre,cEmActNormalBase,64,64,0x5e1f3709,0,0,0x021c44b4,0x021822c4,0x01ae28a8
4388,cEm023000ActCallRisingMagmaStart,cEmActNormalBase,64,64,0x46dc63d8,0,0,0x021c44d4,0x021822c4,0x01ae28a8
4389,cEm023000ActAtkBreath,cEmActAtkBreath,64,64,0x3bafd984,0,0,0x021c44f4,0x02180b24,0x01ae28a8
4390,cEm023000ActBackStep,cEmActNormalBase,64,64,0x591efc4e,0,0,0x021c4514,0x021822c4,0x01ae28a8
4391,cEmPhoenixDragonActBlendBreath,cEmActAtkBreath,80,80,0x78ad54c5,0,0,0x021c4534,0x02180b24,0x01ae28a8
4392,uEm024000,(root),9248,9248,0x55f8ec15,0,0,0x021c4568,0x021c4e3c,0x01ae28a8
4393,cEm024000ActNmlTrans,cEmActNormalBase,64,64,0x78a9305c,0,0,0x021c4588,0x021822c4,0x01ae28a8
4394,cEm024000ActAtkTrans,cEmActAttackBase,64,64,0x4ecacb55,0,0,0x021c45a8,0x02182344,0x01ae28a8
4395,cEm024000ActCombo,cEmActAttackBase,80,80,0x30093519,0,0,0x021c45c8,0x02182344,0x01ae28a8
4396,cEm024000ActReset,cEmActAtkReset,80,80,0x51a8ba1e,0,0,0x021c45e8,0x02180b64,0x01ae28a8
4397,cEm024000ActTransform,cEmActNormalBase,80,80,0x310b4d16,0,0,0x021c4608,0x021822c4,0x01ae28a8
4398,cEm024000ActTransformEnd,cEmActNormalBase,80,80,0x0d5e9bf0,0,0,0x021c4628,0x021822c4,0x01ae28a8
4399,cEm024000ActDarkExplosionStart,cEmActAtkSpellStart,80,80,0x62cfa1ce,0,0,0x021c4648,0x02180a64,0x01ae28a8
4400,cEm024000ActDarkExplosionSet,cEmActAtkSpellSet,80,80,0x35fcbfd0,0,0,0x021c4668,0x02180aa4,0x01ae28a8
4401,cEm024000ActRoar,cEmActNormalBase,80,80,0x656d9f12,0,0,0x021c4688,0x021822c4,0x01ae28a8
4402,cEm024000ActSatelliteSet,cEmActAtkSpellSet,64,64,0x76ae5032,0,0,0x021c46a8,0x02180aa4,0x01ae28a8
4403,cEm024000ActSpellNoMotion,cEmActAttackBase,64,64,0x4af49971,0,0,0x021c46c8,0x02182344,0x01ae28a8
4404,cEm024000ActDragonBreathShrink,cEmActNormalBase,80,80,0x3a22ffcf,0,0,0x021c46e8,0x021822c4,0x01ae28a8
4405,cEm024000ActDarkExplosionCristalStart,cEmActAttackBase,96,96,0x1e6410f1,0,0,0x021c4708,0x02182344,0x01ae28a8
4406,cEm024000ActMoonPunchBase,cEmActAttackBase,64,64,0x0f667430,0,0,0x021c4728,0x02182344,0x01ae28a8
4407,cEm024000ActMoonPunchLeavePlanet,cEm024000ActMoonPunchBase,80,80,0x5aad020f,0,0,0x021c4748,0x021c4728,0x01ae28a8
4408,cEm02400ActMoonPunchHoverLoop,cEm024000ActMoonPunchBase,96,96,0x136f857c,0,0,0x021c4768,0x021c4728,0x01ae28a8
4409,cEm02400ActMoonPunchDashLoop,cEm024000ActMoonPunchBase,64,64,0x0b276ba6,0,0,0x021c4788,0x021c4728,0x01ae28a8
4410,cEm024000ActMoonPunchTired,cEm024000ActMoonPunchBase,80,80,0x47dfd363,0,0,0x021c47a8,0x021c4728,0x01ae28a8
4411,cEm024000ActMoonPunchSummonStart,cEmActAttackBase,64,64,0x57811f41,0,0,0x021c47c8,0x02182344,0x01ae28a8
4412,cEm024000ActMoonPunchSummon,cEmActAttackBase,64,64,0x237e26ef,0,0,0x021c47e8,0x02182344,0x01ae28a8
4413,cEm024000ActAirBreath,cEmActAirAtkBreath,80,80,0x53aedc16,0,0,0x021c4808,0x02180d24,0x01ae28a8
4414,uEm030110,(root),8656,8656,0x7f230984,0,0,0x021c483c,0x021c4df4,0x01ae28a8
4415,cEm030110SpecialDie,cEmActDeadBase,112,112,0x2ce42e74,0,0,0x021c485c,0x02182384,0x01ae28a8
4416,cEm030111Parts,(root),64,64,0x2bce878b,0,0,0x021c4890,0x021e71e8,0x01ae28a8
4417,uEm030111,(root),8784,8784,0x08243912,0,0,0x021c48b0,0x021c4f58,0x01ae28a8
4418,cEm030111InitProcess,cEmActBase,64,64,0x3767ea80,0,0,0x021c48d0,0x021822a4,0x01ae28a8
4419,cEm030111HideHillock,cEmActBase,64,64,0x23b1bd7d,0,0,0x021c48f0,0x021822a4,0x01ae28a8
4420,cEm030111HillockAppear,cEmActBase,80,80,0x083d65ae,0,0,0x021c4910,0x021822a4,0x01ae28a8
4421,cEm030111PartsFire,cEmActAttackBase,80,80,0x13f7c572,0,0,0x021c4930,0x02182344,0x01ae28a8
4422,cEm030111PartsNoFire,cEmActAttackBase,80,80,0x43965140,0,0,0x021c4950,0x02182344,0x01ae28a8
4423,cEm030111SetInsect,cEmActAttackBase,80,80,0x1af27722,0,0,0x021c4970,0x02182344,0x01ae28a8
4424,cEm030111HillockDisappear,cEmActNmlWait,64,64,0x6b66a1d1,0,0,0x021c4990,0x021819e0,0x01ae28a8
4425,cEm030111PartsRespawn,cEmActAttackBase,80,80,0x7fb40c5b,0,0,0x021c49b0,0x02182344,0x01ae28a8
4426,cEm030111HillockCheck,cEmActAttackBase,80,80,0x1357802c,0,0,0x021c49d0,0x02182344,0x01ae28a8
4427,uEmDarkRimStone,(root),8720,8720,0x3c030812,1,0,0x021c49f4,0x021c4f58,0x01ae28a8
4428,uEm030112,uEmDarkRimStone,8720,8720,0x112d68a8,0,0,0x021c4a14,0x021c49f4,0x01ae28a8
4429,uEm030113,uEmDarkRimStone,8720,8720,0x662a583e,0,0,0x021c4a34,0x021c49f4,0x01ae28a8
4430,uEm030115,uEmDarkRimStone,8720,8720,0x0f49fd0b,0,0,0x021c4a54,0x021c49f4,0x01ae28a8
4431,cEm030112Appear,cEmActBase,80,80,0x2f3180b1,0,0,0x021c4a74,0x021822a4,0x01ae28a8
4432,cEm030112Fall,cEmActBase,64,64,0x6a450746,0,0,0x021c4a94,0x021822a4,0x01ae28a8
4433,cEm030113Appear,cEmActBase,80,80,0x09468b05,0,0,0x021c4ab4,0x021822a4,0x01ae28a8
4434,uEm030114,(root),8720,8720,0x784ecd9d,0,0,0x021c4ad8,0x021c4f58,0x01ae28a8
4435,uEm030118,(root),8656,8656,0x71f881b6,0,0,0x021c4afc,0x021c4f58,0x01ae28a8
4436,cEm030118Death,cEmActDeadDirect,128,128,0x02c6a493,0,0,0x021c4b1c,0x021815cc,0x01ae28a8
4437,uEm075300,(root),8624,8624,0x27e2ba59,0,0,0x021c4b40,0x021c4dd0,0x01ae28a8
4438,cEm075300ExMeteorAppearLoop,cEmActNormalBase,80,80,0x4cd5c459,0,0,0x021c4b60,0x021822c4,0x01ae28a8
4439,cEm075300ActPreDeadSelf,cEmActFlyBase,64,64,0x06ebd446,0,0,0x021c4b80,0x02182324,0x01ae28a8
4440,cEm075300ActDeadSelf,cEmActDeadBase,112,112,0x38960c60,0,0,0x021c4ba0,0x02182384,0x01ae28a8
4441,uEm075400,(root),8656,8656,0x22adacdc,0,0,0x021c4bd4,0x021c4e3c,0x01ae28a8
4442,cEm075400Phase3ActHoverBase,cEmActHoverBase,64,64,0x70f10c2b,0,0,0x021c4bf4,0x02182304,0x01ae28a8
4443,cEm075400Phase3ActFlightBase,cEmActFlyBase,64,64,0x39c50d81,0,0,0x021c4c14,0x02182324,0x01ae28a8
4444,cEm075400Phase3ActAppearFromMagma,cEm075400Phase3ActFlightBase,64,64,0x4541589d,0,0,0x021c4c34,0x021c4c14,0x01ae28a8
4445,cEm075400Phase3ActHoverLoop,cEmActHoverLoop,80,80,0x111aefa4,0,0,0x021c4c54,0x021817f0,0x01ae28a8
4446,cEm075400Phase3ActHoverToNextPoint,cEm075400Phase3ActFlightBase,96,96,0x5c959774,0,0,0x021c4c74,0x021c4c14,0x01ae28a8
4447,cEm075400Phase3ActFightEscape,cEm075400Phase3ActFlightBase,80,80,0x21120b13,0,0,0x021c4c94,0x021c4c14,0x01ae28a8
4448,cEm075400Phase3HideWait,cEm075400Phase3ActFlightBase,64,64,0x0ef5665d,0,0,0x021c4cb4,0x021c4c14,0x01ae28a8
4449,cEm075400PointWarp,cEmActWarpEndEx,96,96,0x4ace98d6,0,0,0x021c4cd4,0x02181da0,0x01ae28a8
4450,uEm075700,(root),8608,8608,0x20eb1285,0,0,0x021c4cf8,0x021c4f34,0x01ae28a8
4451,uEm079000,(root),8624,8624,0x6f72bbb8,0,0,0x021c4d1c,0x021cb82c,0x01ae28a8
4452,uEm080101,(root),8624,8624,0x66ef3942,0,0,0x021c4d44,0x021c4e3c,0x01ae28a8
4453,cEmActGoldFlyMove,cEmActFlyBase,720,720,0x47b5c1b1,0,0,0x021c4d64,0x02182324,0x01ae28a8
4454,uEm2Leg,(root),8608,8608,0x0a0ad8b9,0,0,0x021c4d88,0x021c51a4,0x01ae28a8
4455,uEm2LegFlyL,(root),8608,8608,0x07ff9ead,0,0,0x021c4dac,0x021c51a4,0x01ae28a8
4456,uEm2LegFlyS,(root),8608,8608,0x0af79358,0,0,0x021c4dd0,0x021c51a4,0x01ae28a8
4457,uEm2LegL,(root),8608,8608,0x4ddd0c4b,0,0,0x021c4df4,0x021c51a4,0x01ae28a8
4458,uEm4Leg,(root),8608,8608,0x2f618765,0,0,0x021c4e18,0x021c51a4,0x01ae28a8
4459,uEm4LegFlyL,(root),8608,8608,0x4190972a,0,0,0x021c4e3c,0x021c51a4,0x01ae28a8
4460,uEm4LegL,(root),8608,8608,0x429df9eb,0,0,0x021c4e60,0x021c51a4,0x01ae28a8
4461,uEmBlackDragonOm,(root),8624,8624,0x2a61395d,0,0,0x021c4e90,0x021c4f58,0x01ae28a8
4462,uEm030116,uEmBlackDragonOm,8720,8720,0x1640acb1,0,0,0x021c4eb0,0x021c4e90,0x01ae28a8
4463,uEm030117,uEmBlackDragonOm,8880,8880,0x61479c27,0,0,0x021c4ed0,0x021c4e90,0x01ae28a8
4464,cEm030116Death,cEmActDeadDirect,128,128,0x38ccc5e3,0,0,0x021c4ef0,0x021815cc,0x01ae28a8
4465,cEm030116AtkAction,cEmActAttackBase,80,80,0x0a46ea49,0,0,0x021c4f10,0x02182344,0x01ae28a8
4466,uEmFloat,(root),8608,8608,0x12727fb4,0,0,0x021c4f34,0x021c51a4,0x01ae28a8
